artist.name,duration,tempo,title,year
Lightforce,397.26975,140.026,Right here Waiting,0
Cristy Lane,99.10812,108.895,God Is The Answer (Footprints In The Sand Album Version),0
Candy Lo,225.77587000000003,111.28,Si Lu,0
Sean Paul,245.34159,91.09899999999999,Baby Boy [feat. Beyonce],0
Jacques Ferchit,157.09995,125.163,Aa c'est Paris,0
Jimmy Riley,239.90812000000003,143.85399999999998,Watch This Sounds,0
Antonis Remos,253.23057000000003,127.814,Min Aporis,0
Gunther & the Sunshine Girls,240.40444,131.991,Teeny Weeny String Bikini,2004
Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,152.34566999999998,182.672,Sarambeque,0
Patrick Bruel,258.5073,48.385,J'Suis Dans La DAache,0
Eddie Turner,146.1024,89.984,Resurrection,2005
AndrA(c) Verchuren,167.02649,117.665,Poema,0
Los DelinqA1/4entes,192.1824,146.64,QuAtate La Ropa,2009
Laurindo Almeida,234.16117999999997,182.393,Mozart In Samba Motion,0
Seamus Egan,275.27791,91.691,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),0
Russ Morgan,149.002,84.818,Do You Ever Think Of Me,0
Twila Paris,202.70975,101.99799999999999,Perfect Peace,2001
Otis Spann,283.29751,113.838,Half Ain't Been Told,1989
Missy Higgins,225.14892999999998,92.76100000000001,Ten Days (Album Version),0
Daler Mehndi;Chitra,363.80689,105.02600000000001,Rang De Basanti,0
Gustavo Santaolalla,117.18485,90.463,The Blinding Sun,2006
Cabas,284.31628,106.361,Machuca,0
UKW,249.57342000000003,162.006,Einmal reich,0
C.C. Adcock,272.95302000000004,162.016,Love N' Gold,2004
Missy Higgins,255.34649,142.968,Where I Stood [Live],0
Jericho,223.92118,96.26100000000001,Simon,0
DJ Rashad,289.27955,160.05,Juke It Down,0
TYR,293.38077000000004,149.234,Grial II,2001
Heavenly,206.18403999999998,174.395,Over And Over,1990
The Winans,277.83791,110.12299999999999,The Question Is (Album Version),0
Cass Fox,254.30159,89.48100000000001,Army Of One,0
Alejandro Lerner,267.31057000000004,128.48,Todo A PulmA3n,1998
Daath,267.78077,123.03299999999999,Cosmic Forge (LP Version),2006
A Tribe Called Quest,215.27465,95.19200000000001,Get A Hold,1996
Charly GarcAa,300.14649,89.095,Bancate Ese Defecto,1983
Kalibas,164.20526,93.507,From Ivory Towers Above The Control Grid,2003
Jimi Hendrix,228.91057,86.104,Lullaby For The Summer,2010
Vex'd,243.25179,142.21200000000002,Disposition (feat. Jest),2010
DJ Rashad featuring DJ Chi Boogie,150.7522,154.995,Hood Figga Juke,0
David Hudson,137.89995,63.086999999999996,Kurrajong,0
Temple Of The Dog,243.9571,137.937,Hunger Strike,1991
Jessica Simpson,258.76853,95.103,In This Skin,2003
Toni Braxton,267.2322,123.755,Best Friend,1993
Derek Bailey,237.53097999999997,61.305,M 14,1975
The Monroes,260.0224,145.941,Eric,0
Geiom,365.60934,119.90100000000001,Sellotape Flowers,2001
Spooky Tooth / Mike Harrison,384.7571,134.804,I Am The Walrus,1970
California Oranges,216.58077000000003,122.015,I Wont Let You Back In,0
Steve Riley & The Mamou Playboys,241.65832000000003,93.292,Mari Mouri (Mary Has Died),0
Randy Travis,186.3571,95.866,On The Other Hand (Album Version),1986
Republica,264.22812000000005,137.953,Pub Pusher,1998
Donnie McClurkin,318.82403999999997,230.041,I'm Walking,0
Bruce Robison,184.05832,79.60600000000001,Trouble,0
Oscar Lima,230.3473,121.73899999999999,Desert Caravan,2000
The Freedom,257.82812,108.634,Born Again,0
Bad Company,253.02159,131.564,Take The Time,1979
Richard Galliano,190.74567,98.98700000000001,Les Forains,1999
Desert Dwellers,194.76853,180.00900000000001,Sunset In Akkarai,0
Jars Of Clay,223.89506,127.969,Don't Stop,2009
Los Originales De San Juan,250.48771000000002,103.02,Joaquin Torres Jr.,0
Big Daddy Kane,190.82404,98.01100000000001,Flame On,2001
Thrice,224.28689,125.604,Alchemy Index Vol 1  Water 1 of 6,0
Martha Wainwright,287.08526,82.124,C'est Toujours la MAame Histoire,2009
Piero Umiliani,150.17751,88.49,Ricerca nell' isola,0
Maximilian Hecker,295.60118,65.941,Let Me Out,2001
Kathy Troccoli,186.69669,90.854,Great Is Thy Faithfulness,0
Williamson,223.81669,140.003,Cool People Make Me Tired,2005
Fergie,293.19791000000004,150.003,Velvet,0
Joshua Rifkin,229.53751,158.569,Paragon Rag  (LP Version),1994
Bottom Of The Hudson,279.90159,74.48100000000001,Eagle Eye,2003
Janitor Joe,122.72281000000001,66.932,Voucher,1993
A-Mei,71.88853,120.23200000000001,Intro,2008
Roy Buchanan,179.93098,77.806,Chowbay,0
The Smashing Pumpkins,399.98649,66.41,Soot and Stars,2001
MC5,381.30893,171.94400000000002,Future/Now (LP Version),1971
Joe Turner / Pee Wee Crayton / Sonny Stitt,459.93751,105.14200000000001,Piney Brown (K.C.),0
Rising Lion,258.2722,105.027,Jah Keep Us There,0
Dynamite Deluxe,152.92036000000002,152.343,Eimsbush bis 0711,2000
Xzibit,252.99546,90.99799999999999,Carry The Weight,1996
Les Witches,162.61178999999998,39.899,Cupareree or Graysinn,0
Dickies,216.94648999999998,94.0,Pretty Please Me,0
The Creation,147.69586999999999,134.02100000000002,Try And Stop Me,1967
Sonora Carruseles,297.79546,54.192,Las Muchachas,0
3 Doors Down,232.07137999999998,143.69899999999998,Here Without You,2002
Nick Ingman;Gavyn Wright,120.94649,137.465,The Beginning of the Partnership,0
Manuel & The Music Of The Mountains,158.14485,130.422,Umbrellas Of Cherbourg,0
Barry Manilow,209.13586999999998,123.43799999999999,This One's For You,1976
Paris Musette,132.07465,222.916,Passion,0
Kali,240.45668999999998,120.406,Dans le calme de la nuit,0
Stevie Ray Vaughan And Double Trouble,551.91465,113.447,Tin Pan Alley (aka Roughest Place In Town),2005
Gene Autry,153.36444,114.805,Cool Water,0
Cindy Morgan,217.83465,108.941,Dig Up,0
Theodore Shapiro,82.31138,124.89399999999999,The Big Stall,2006
Michael Jackson,289.38403999999997,117.36200000000001,Heaven Can Wait,2001
Sub Focus,214.83057000000002,86.991,Follow The Light (Radio Edit),2009
Thomas Dolby,437.31546,69.11399999999999,Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),0
Taal,17.73669,219.56900000000002,Noises,2000
Egberto Gismonti,1.2273,0.0,Carta De Amor,1981
Tha Liks,33.09669,156.02100000000002,Yo Mouth (Skit),2001
Margaret Becker,242.12852999999998,110.82799999999999,Sweet Suffering Christ,1993
Busta Rhymes,205.00853,100.44,When Disaster Strikes (Explicit LP Version),0
True Believers,258.0371,97.979,Just Look At the Blessing,0
Christos Dantis,168.51546000000002,98.06299999999999,Apisti,0
Eagles,240.97914,90.719,You Never Cry Like A Lover (LP Version),1974
Hank Penny,117.75955,107.675,Crazy Rhythm,0
Esperanza Spalding / Leo Genovese,451.29098,106.18700000000001,If That's True,2008
Josh Turner,215.61424,108.01299999999999,Softly And Tenderly,0
Slum Village,225.48852999999997,94.65299999999999,CB4,2000
Francis Lai,155.16689,96.47399999999999,Concerto No.3 In D: Allegro,1970
Johnny Pacheco,152.31955,116.045,Cero Codazos,0
Cactus,240.3522,140.496,Rockout_ Whatever You Feel Like,0
Original Love,345.7824,93.068,The Rover (Takao Tajima Remix),0
Click / Click_ M_Ferri,451.49995,126.01899999999999,Beachport,0
James Taylor Quartet,198.3473,84.186,Got To Give It Up,2007
Moss,206.57587,119.947,Winter In Finland,2006
Luciana Souza,259.23873,161.191,Azul Contente,1998
Orquesta Sublime,184.00608,118.656,Tras La Reja,0
Luciano,215.53587000000002,75.017,Work Hard,0
Rakim feat. Tracey Horton,291.97016,168.0,Won't Be Long,2009
Simply Red,302.49751000000003,190.01,So Not Over You (Motivo-Pop Lectro Mix),2007
Frank Ifield,163.60443999999998,123.825,Yodelling Mad (2002 Digital Remaster),0
Mix Mob,194.7424,187.28400000000002,Show Me The Way,0
Christina Aguilera,229.53751,139.629,Cruz,2002
Las NiA+-as,183.48363,112.006,Castillos Y SueA+-os,2005
Vincenzo,439.17015999999995,124.05,Valium,0
Bon Jovi,302.28853,120.72,Only Lonely,1985
Triana Pura,252.9171,221.796,Afonsina y el mar,0
Casiotone For The Painfully Alone,47.464040000000004,72.685,Happy Mother's Day,2006
Maria & Margot Hellwig/Die Garmischer AlpenjA$?ger,202.52688999999998,109.601,Lieder_ Die Uns Ein Leben Lang Begleiten,0
Frost,216.99873,91.988,Take a Ride,0
Melanie And The Secret Army,186.14812,110.459,All The Lessons,0
Cali,210.18077000000002,189.859,C'est Toujours Le Matin,2003
Curtis Mayfield,348.60363,106.507,People Never Give Up,1980
Patty Griffin,191.39873,111.829,Let Him Fly,1996
The Doors,403.61751,131.013,Roadhouse Blues (Live In Detroit) (LP Version),0
The Germs,111.49016,115.76299999999999,Going Down,1993
Laurie Berkner,167.00036,139.628,The Cat Came Back,0
Utopia,449.2273,106.307,Hiroshima,0
Rick Astley,317.83137999999997,174.05900000000003,The Bottom Line,1991
Mariah Carey,286.30159,109.25299999999999,Outside,1997
Back Door Slam,236.87791,123.382,It'll All Come Around (Album Version),2007
ATB,262.21668999999997,132.998,Marrakech,2004
Saigon Kick,368.1171,58.387,The Way,1993
Ricky Martin,295.33995,161.868,She's All I Ever Had,1999
John Sebastian,170.762,112.4,You're A Big Boy Now (Album Version),0
Dann Huff,147.9571,155.815,Exception To The Rule,0
Markscheider Kunst,239.0722,152.887,Dj,2010
Mighty Diamonds,253.57016000000002,155.827,Sensemilla,0
Erick Sermon,228.44036,95.932,I'm Hot,2001
Jerry Butler,149.78566999999998,124.25299999999999,The Way You Do The Things You Do,0
Mariah Carey,273.52771,129.991,Touch My Body,2008
R. Carlos Nakai,341.65506,136.778,God Rest Ye Merry Gentlemen (World),0
YAPlintu,220.08118,110.156,TA$?ysikasvuinen mies,0
Tito Rodriguez,174.81098,110.065,Me Lo Dijo Adela,0
Eden's Bridge,163.7873,120.039,Just As I Am (Arr.)  (Different From Track One),0
Percy Faith & Felicia Sanders,198.39955,83.461,The Song from Moulin Rogue Where Is Your Heart,0
Alias,257.95873,103.77,What To Do,0
D.A.D.,259.94404,152.46200000000002,Girl Nation [Live],0
Frank Vignola,234.44852999999998,149.689,But Not For Me,0
The Cat's Miaow,137.29914,116.257,You Know It's True,1997
Savoy Brown,171.62403999999998,150.95,All Burned Out,1989
Angela Dimitriou,163.29098,90.06299999999999,Edo Pou Ta Leme,0
Shaggy / Brian & Tony Gold,199.94077,101.786,Hey Sexy Lady,2002
Tri Atma,325.04118,110.65100000000001,RAMUKA,0
White Heart,287.9473,132.106,Change The Way (Highlands Album Version),0
Alfredo GutiA(c)rrez,153.88689,187.87400000000002,El troyano,0
Fall Out Boy,203.54567,178.518,Thriller,2007
A Day To Remember,245.96853,100.01299999999999,The Plot To Bomb The Panhandle (Album Version),0
Namatjira,291.63057000000003,128.991,1000 Of Years Ago,0
Handsome Boy Modeling School,297.66485,215.34900000000002,Megaton B-Boy 2000 (LP Version),0
Arc Angels,344.05832000000004,167.753,Sent By Angels,1992
Jesse Malin,261.17179,178.53099999999998,Wendy,2002
Santana,433.37098,84.87,Fried Neck Bones And Some Home Fries,0
Henri Pousseur,446.24934,92.34100000000001,Crosses of crossed colors 3,0
P.O.D.,255.73832000000002,143.881,Eyes Of A Stranger (Album Version),0
Leon Lai,203.38893000000002,103.995,Qing Yi Shi,0
Jack Orsen feat. Fumanschu_ Justus,210.54648999999998,100.07799999999999,Getto Boys,2004
Sensations,165.19791,183.513,Superscout,2005
Gisele MacKenzie,164.25751,91.51700000000001,Le Fiacre,0
KALIMBA,208.09098,133.994,No Volveras A Mi,2007
Monster Magnet,260.17914,61.593,Black Celebration,1998
Eleanor McEvoy,258.42893,100.02,Sophie,0
Davol,270.00118,151.997,Another Land (World),0
Eleanor McEvoy,280.0322,150.061,Please Heart_ You're Killing Me,0
Alexandre Desplat,81.71056999999999,244.268,Meeting Daisy,2008
Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,494.15790999999996,134.828,Song Of Australia - Canto 6 (2009 Digital Remaster),0
Despina Vandi,244.08771000000002,120.212,Ke T' Oniro Egine Efialtis,0
The Charms,42.68363,136.191,Mr. Goose,0
Alice In Chains,223.26812,100.404,Would?,1992
The Plasmatics,121.73016000000001,121.47,The White's Bedroom - Fire Escape,2000
Roy Rogers,152.97261,94.51299999999999,The Yellow Rose Of Texas,0
The Small Knives,208.16933999999998,167.935,The Line,2004
Chase & Status,398.54975,87.527,Trapdoor,2005
Four Tet,393.84771,124.04299999999999,Plastic People,2010
Superchumbo,443.37587,85.321,Revolution,2001
Leroy Hutson,324.25751,89.88,So Nice - Original,0
Tranzas,213.7073,112.051,Mientras me quieras,2000
Eclier,322.19383,84.639,Alpha River,0
Steve Vai,305.94567,157.996,Salamanders In The Sun,1984
Be Bop Deluxe,221.93587000000002,121.615,Sister Seagull (Live),1991
The Roots,54.12526,85.875,Act Won (Things Fall Apart),0
Geier Sturzflug,211.35627999999997,120.985,Wie ein EisbA$?r sein,0
Billy Murray,176.5873,115.771,Goodbye Broadway_ Hello France,0
Fergie,440.18892999999997,126.96600000000001,Exit People,0
Monster Magnet,289.12281,89.296,Down In The Jungle,2000
Sergio Dalma,239.43791000000002,80.039,Te Quiero Mamma,0
Groupa Med Lena Willemark,227.89179,168.989,Skymning,0
Randy Travis,176.43057,112.613,Don't Take Your Love Away From Me (Album Version),1996
Bryan White,166.24281000000002,107.669,Love Happens Just Like That (LP Version),1999
The Roches,295.13097999999997,147.08700000000002,Losing True (Album Version),1982
Lighthouse Family,241.24036,153.474,Run,2001
Clockwise,404.68852999999996,88.132,the tales of King Solitude 1:3,0
Aiden,206.8371,163.60399999999998,Teenage Queen (Album Version),2007
Architecture In Helsinki,210.49424,126.294,The Same Old Innocence,2007
An Cafe,233.03791,131.059,S*B*Y,0
Snow Patrol,217.57342000000003,186.44,It Doesn't Matter Where_ Just Drive,2006
Johnny Horton,123.402,226.146,The Golden Rocket,1996
Barbarito Diez,170.23955,119.693,La Sitiera,0
Charlie Byrd,348.21179,94.223,Speak Low,1997
Orthrelm,70.03383000000001,164.21599999999998,Scelxenak,2002
Blingtones,14.863220000000002,73.531,Gross Throw-up Burp (Sonnerie_ Ringtone),0
Lonnie Johnson,164.12689,96.859,You Don't See Into The Blues Like Me,0
The Chieftains,217.25995,116.044,When A Man's In Love,1980
Len Barry,293.95546,112.281,Dirty Old Man,0
Steel Rain,235.20608,138.311,Sanity Fades,0
Orquesta Romantica de La Habana,200.75056999999998,137.835,Serenata,0
Nightfall,207.77751,101.994,Master_ Faster_ Sweet Desaster,1999
Rhian Lois,219.95057000000003,88.04,My Man's Gone Now,0
Jane's Addiction,327.1571,138.657,Price I Pay,2003
Sounds Of Blackness,235.65016,152.017,"Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)",0
Sharon Burch,225.72362999999999,128.578,Earth Child (World),1999
Guns N' Roses,445.17832000000004,134.188,Sweet Child O' Mine,1987
Killswitch Engage,189.20443999999998,149.998,Never Again (Album Version),0
Ayo,463.59465,208.832,Girls,0
Mr. Blue,132.70158999999998,133.898,Thanks God I'm A Country Boy,0
Bob Wills,90.69669,130.752,Playboy Theme,0
Mark Lowry,128.91383000000002,138.489,Fritzy & Helen Hanft (Album),0
Parallel Sound,556.69506,130.011,Around The World,0
Jean Segurel,131.36934,105.395,La Saint-Jean d'A(c)tA(c),0
Terry Callier,315.08853,118.60600000000001,Java Sparrow,1998
Leroy Huston,291.57832,113.837,Love Oh Love (Live in Chicago),0
Karen Peck And New River,262.84362999999996,153.909,Four Days Late (Studio Track w/o Background Vocals),0
Joy Kitikonti,413.04771,130.10299999999998,Pleasure Zone Mix,0
SNAP!,315.03628,118.175,The World In My Hands (We Are One),1994
Bobby Broom,481.48852999999997,137.51,MONDAY_ MONDAY,0
Jake Hess,154.61831999999998,138.257,I Just Love Old People (Rocky Mountain Homecoming Version),0
Alan Silvestri,77.60934,82.556,We're Out Of Gas,1990
For Squirrels,200.07138,162.909,Superstar,1995
Chris Farlowe,395.93751000000003,106.32799999999999,Blues As Blues Can Get,0
Taboo,213.002,140.001,Gyere velem,0
Devo,175.25506000000001,152.942,Be Stiff (Live),1993
Frl.Menke,229.51137999999997,156.414,Komm Computer,1982
The Hollywood Brats,41.16853,89.48299999999999,Empty Bottles,0
Carl Smith,141.06077,181.018,I Wonder Where You Are Tonight,0
The Nelons,236.5122,141.982,God Keeps A Candle,0
Pink Floyd,188.1073,117.634,The Gold It's In The ... (1996 Digital Remaster),1972
Blind Blake,220.26404,88.874,Bootleg Rum Dum Blues,0
El Tiempo,179.51301999999998,97.08,Tu Ex Amor,0
Prince,500.29669,120.28399999999999,She Spoke 2 Me ( Extended Remix LP Version),0
Roger Miller,146.23301999999998,112.884,Husbands And Wives,0
Al Di Meola,291.02975,209.581,Splendido Sundance,1980
Blind Blake,218.43546,104.001,Too Tight Blues No. 2,0
Marcel Mouloudji,129.77587,108.333,Madeleine,0
Kieran,243.25179,155.757,You Saved My Life,0
Sunidhi Chauhan / Anu Malik / Jatin Sharma,319.32036,127.98,Dekh Le,0
The Blind Boys Of Alabama,176.40444,86.366,New Born Soul,2005
Seguridad Social,254.53669,169.66299999999998,El Oro De La Gallina De Los Huevos,1999
Princess Lover,262.45179,166.02900000000002,Prends-Moi La Main,2007
Brazilian Tropical Orchestra,174.70649,99.397,If You Leave Me Now,0
System of a Down,160.49587,196.201,War?,1996
Joe Bonamassa,372.76689,66.366,So Many Roads,2006
Vex'd,295.49669,117.007,Oceans,2010
Antigone Rising,213.55057000000002,123.944,Don't Look Back (Radio Edit),2005
The Cate Brothers,330.63138,167.87099999999998,Am I Losing You,0
Crusaders,117.68118,98.29299999999999,She's My Woman,0
Abbott & Chambers,492.45995,135.993,Where Are You,0
Triana Pura,202.94485,150.418,Con el chacacha del tren (CancAon por Rumba),0
Quinteto Violado,391.00036,139.806,Maria Betania,0
Karnig Sarkissian,476.47302,67.88600000000001,"Inrtoduction ""Hing Hye Srder",0
Mikey Dread,261.79873,141.148,Master Mantrol (Dub / Instrumental Reggae Music),0
Tommy Makem;The Clancy Brothers,117.02812,120.988,Old Woman From Wexford,0
Proficy,230.24281000000002,111.116,Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),0
Klaus Badelt,128.62649,138.54,Moonlight Serenade,2003
T.O.K.,208.50893,100.00200000000001,Chi Chi Man,2001
Marvin Hamlisch;John Lithgow;Jeffrey Huard,99.70893000000001,118.566,At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),0
Jimmie Vaughan,207.09832,110.509,Kinky Woman,0
Serpentine,244.92362999999997,88.566,Passion_ Love & Pain (Feat. 25 Kids),0
Aleks Syntek,223.97342000000003,127.969,In My Arms (Live Auditorio Nacional 08),0
Tony Tuff,229.58975,149.844,Say Something,0
Aesop Rock,310.80444,87.618,N.Y. Electric / Hunter Interlude,2003
Caramell,218.40934,137.954,Expolodera (som dynamit),1999
Frank Stokes,176.32608000000002,149.056,Sweet To Mama,2005
Winston McAnuff_ The Bazbaz Orchestra,225.04443999999998,135.70600000000002,Common sense,2005
Los Traileros Del Norte,163.23873,189.68200000000002,Perro Faldero,0
Bela Fleck And The Flecktones,309.9424,75.699,Throwdown At The Hoedown (LP Version),0
Cedric Myton,520.04526,132.084,Wisdom,0
Gary Moore,724.92363,112.47,I Can't Wait Until Tomorrow (Live),0
Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,343.50975,37.797,Raccolto,0
Zombina & The Skeletones,210.93832,190.035,I Was a Human Bomb for the FBI,2006
Massive TAPne,220.78649,97.054,Im Club,2002
Egberto Gismonti,236.7473,154.084,Baiao Malandro,0
Mick Clarke,165.72036,84.736,Wild Ride (From the album Steel And Fire),0
Minnie Riperton,197.69423999999998,151.752,Les Fleurs,1990
Aisha Duo,350.64117999999996,132.888,Sea_ Subsurface,2005
Slipknot,234.05669,100.48200000000001,People = Sh*t (live) (Album Version),0
